<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.07.26	20:00:00	152.543	152.575	152.492	152.493	1751	0	0
2021.07.26	21:00:00	152.492	152.515	152.430	152.477	2068	0	0
2021.07.26	22:00:00	152.475	152.569	152.449	152.562	1973	0	2
2021.07.26	23:00:00	152.563	152.593	152.484	152.484	2714	0	0
2021.07.27	00:00:00	152.484	152.578	152.464	152.529	1257	0	3
2021.07.27	01:00:00	152.546	152.574	152.500	152.538	963	0	3
2021.07.27	02:00:00	152.540	152.580	152.506	152.509	813	0	3
2021.07.27	03:00:00	152.509	152.541	152.367	152.374	2982	0	0
2021.07.27	04:00:00	152.374	152.490	152.326	152.410	3702	0	3
2021.07.27	05:00:00	152.411	152.430	152.276	152.345	2718	0	0
2021.07.27	06:00:00	152.345	152.405	152.280	152.383	3145	0	1
2021.07.27	07:00:00	152.382	152.446	152.339	152.393	2220	0	4
2021.07.27	08:00:00	152.394	152.440	152.308	152.348	2249	0	3
2021.07.27	09:00:00	152.346	152.346	152.098	152.175	4244	0	1
2021.07.27	10:00:00	152.175	152.175	151.575	151.850	8490	0	0
2021.07.27	11:00:00	151.852	151.983	151.573	151.671	6590	0	0
2021.07.27	12:00:00	151.670	151.931	151.611	151.740	4745	0	0
2021.07.27	13:00:00	151.740	151.883	151.680	151.880	3537	0	0
2021.07.27	14:00:00	151.879	152.001	151.797	151.992	3803	0	1
2021.07.27	15:00:00	151.993	152.081	151.881	151.992	5259	0	1
2021.07.27	16:00:00	151.992	151.994	151.676	151.839	7158	0	0
2021.07.27	17:00:00	151.839	152.485	151.726	152.402	9729	0	0
2021.07.27	18:00:00	152.404	152.523	152.151	152.220	7152	0	0
2021.07.27	19:00:00	152.220	152.241	152.121	152.210	4806	0	0
2021.07.27	20:00:00	152.210	152.323	152.180	152.297	2727	0	0
2021.07.27	21:00:00	152.297	152.418	152.294	152.359	3005	0	1
2021.07.27	22:00:00	152.359	152.376	152.256	152.336	2093	0	0
2021.07.27	23:00:00	152.336	152.401	152.274	152.284	2562	0	0
2021.07.28	00:00:00	152.304	152.364	152.118	152.336	740	0	38
2021.07.28	01:00:00	152.369	152.399	152.309	152.375	1023	0	6
2021.07.28	02:00:00	152.371	152.444	152.345	152.431	1234	0	7
2021.07.28	03:00:00	152.431	152.564	152.407	152.458	2899	0	3
2021.07.28	04:00:00	152.459	152.617	152.442	152.507	3449	0	0
2021.07.28	05:00:00	152.507	152.507	152.321	152.450	2039	0	1
2021.07.28	06:00:00	152.450	152.475	152.295	152.336	1704	0	4
2021.07.28	07:00:00	152.337	152.360	152.236	152.259	1522	0	3
2021.07.28	08:00:00	152.257	152.406	152.180	152.392	2465	0	2
2021.07.28	09:00:00	152.387	152.496	152.275	152.394	3256	0	0
2021.07.28	10:00:00	152.394	152.628	152.393	152.555	5402	0	0
2021.07.28	11:00:00	152.557	152.735	152.428	152.729	5180	0	0
2021.07.28	12:00:00	152.729	152.811	152.516	152.590	4004	0	0
2021.07.28	13:00:00	152.590	152.658	152.425	152.648	3914	0	0
2021.07.28	14:00:00	152.648	152.795	152.596	152.781	5206	0	0
2021.07.28	15:00:00	152.781	152.818	152.666	152.752	4613	0	0
2021.07.28	16:00:00	152.752	152.891	152.530	152.622	6130	0	0
2021.07.28	17:00:00	152.622	152.850	152.576	152.712	6473	0	0
2021.07.28	18:00:00	152.711	152.877	152.637	152.807	4002	0	1
2021.07.28	19:00:00	152.808	152.856	152.754	152.793	2172	0	1
2021.07.28	20:00:00	152.793	152.822	152.733	152.781	2054	0	1
2021.07.28	21:00:00	152.785	152.992	152.663	152.925	12758	0	0
2021.07.28	22:00:00	152.924	152.963	152.737	152.796	5783	0	2
2021.07.28	23:00:00	152.798	152.848	152.762	152.762	3456	0	0
2021.07.29	00:00:00	152.754	152.852	152.728	152.835	405	0	44
2021.07.29	01:00:00	152.835	152.878	152.812	152.851	883	0	9
2021.07.29	02:00:00	152.851	152.854	152.761	152.809	997	0	6
2021.07.29	03:00:00	152.809	152.819	152.564	152.593	2731	0	0
2021.07.29	04:00:00	152.593	152.705	152.513	152.699	3196	0	2
2021.07.29	05:00:00	152.699	152.932	152.658	152.888	2916	0	0
2021.07.29	06:00:00	152.888	152.949	152.822	152.897	2109	0	1
2021.07.29	07:00:00	152.897	152.970	152.846	152.911	1333	0	2
2021.07.29	08:00:00	152.911	152.955	152.843	152.899	1965	0	0
2021.07.29	09:00:00	152.898	153.019	152.892	152.982	4072	0	0
2021.07.29	10:00:00	152.986	153.262	152.962	153.120	5298	0	0
2021.07.29	11:00:00	153.119	153.307	153.093	153.280	4510	0	0
2021.07.29	12:00:00	153.281	153.307	153.170	153.233	3438	0	0
2021.07.29	13:00:00	153.233	153.385	153.219	153.355	3619	0	0
2021.07.29	14:00:00	153.356	153.391	153.240	153.374	3735	0	1
2021.07.29	15:00:00	153.377	153.415	153.111	153.157	5595	0	0
2021.07.29	16:00:00	153.157	153.421	153.139	153.410	6403	0	0
2021.07.29	17:00:00	153.411	153.443	153.164	153.190	6868	0	0
2021.07.29	18:00:00	153.187	153.230	152.908	152.984	4614	0	0
2021.07.29	19:00:00	152.981	153.018	152.901	152.947	2517	0	1
2021.07.29	20:00:00	152.946	152.996	152.910	152.953	2631	0	0
2021.07.29	21:00:00	152.953	152.981	152.907	152.921	2188	0	1
2021.07.29	22:00:00	152.920	152.922	152.802	152.833	1893	0	0
2021.07.29	23:00:00	152.837	152.878	152.752	152.752	2622	0	0
2021.07.30	00:00:00	152.749	152.885	152.631	152.749	1281	0	27
2021.07.30	01:00:00	152.736	152.917	152.736	152.892	791	0	7
2021.07.30	02:00:00	152.890	152.909	152.758	152.773	828	0	6
2021.07.30	03:00:00	152.773	152.811	152.652	152.802	4556	0	1
2021.07.30	04:00:00	152.802	152.877	152.690	152.725	3686	0	1
2021.07.30	05:00:00	152.726	152.863	152.707	152.843	2851	0	0
2021.07.30	06:00:00	152.845	152.877	152.684	152.697	1874	0	3
2021.07.30	07:00:00	152.700	152.772	152.699	152.770	1422	0	1
2021.07.30	08:00:00	152.770	152.777	152.630	152.689	2385	0	1
2021.07.30	09:00:00	152.688	152.920	152.660	152.909	3156	0	0
2021.07.30	10:00:00	152.906	153.098	152.860	152.960	4137	0	0
2021.07.30	11:00:00	152.961	153.089	152.890	153.037	3992	0	0
2021.07.30	12:00:00	153.036	153.212	153.005	153.092	3945	0	0
2021.07.30	13:00:00	153.091	153.186	152.969	153.108	3684	0	1
2021.07.30	14:00:00	153.109	153.191	153.006	153.038	3838	0	0
2021.07.30	15:00:00	153.036	153.162	153.027	153.119	4212	0	0
2021.07.30	16:00:00	153.119	153.124	152.897	153.063	5048	0	0
2021.07.30	17:00:00	153.062	153.067	152.540	152.635	7332	0	0
2021.07.30	18:00:00	152.638	152.692	152.439	152.646	5097	0	0
2021.07.30	19:00:00	152.646	152.707	152.571	152.591	2361	0	1
2021.07.30	20:00:00	152.591	152.670	152.548	152.584	2191	0	1
2021.07.30	21:00:00	152.584	152.584	152.449	152.459	2177	0	1
2021.07.30	22:00:00	152.459	152.498	152.455	152.470	1495	0	2
2021.07.30	23:00:00	152.475	152.570	152.448	152.503	1901	0	0
2021.08.02	00:00:00	152.279	152.530	152.193	152.288	371	0	38
2021.08.02	01:00:00	152.288	152.531	152.288	152.509	844	0	3
2021.08.02	02:00:00	152.509	152.562	152.439	152.451	1203	0	5
2021.08.02	03:00:00	152.452	152.461	152.350	152.392	3584	0	0
2021.08.02	04:00:00	152.392	152.492	152.353	152.420	2824	0	2
2021.08.02	05:00:00	152.420	152.438	152.300	152.428	2483	0	1
2021.08.02	06:00:00	152.426	152.446	152.385	152.420	1432	0	4
2021.08.02	07:00:00	152.417	152.516	152.417	152.473	881	0	3
2021.08.02	08:00:00	152.472	152.541	152.403	152.537	1666	0	2
2021.08.02	09:00:00	152.535	152.629	152.428	152.588	3859	0	0
2021.08.02	10:00:00	152.588	152.858	152.547	152.644	4272	0	0
2021.08.02	11:00:00	152.644	152.792	152.534	152.642	3495	0	1
2021.08.02	12:00:00	152.644	152.690	152.491	152.495	2439	0	0
2021.08.02	13:00:00	152.494	152.529	152.191	152.220	3495	0	0
2021.08.02	14:00:00	152.220	152.330	152.181	152.215	2959	0	0
2021.08.02	15:00:00	152.214	152.239	152.051	152.143	4623	0	0
2021.08.02	16:00:00	152.144	152.354	152.035	152.264	5042	0	0
2021.08.02	17:00:00	152.264	152.299	151.784	151.861	8239	0	0
2021.08.02	18:00:00	151.862	151.915	151.638	151.663	4965	0	0
2021.08.02	19:00:00	151.670	151.808	151.534	151.803	3846	0	0
2021.08.02	20:00:00	151.803	151.829	151.720	151.759	2226	0	1
2021.08.02	21:00:00	151.759	151.827	151.735	151.785	2088	0	0
2021.08.02	22:00:00	151.785	151.861	151.755	151.832	1754	0	2
2021.08.02	23:00:00	151.831	151.849	151.680	151.680	1522	0	0
2021.08.03	00:00:00	151.680	151.777	151.591	151.719	1319	0	62
2021.08.03	01:00:00	151.719	151.874	151.718	151.854	683	0	0
2021.08.03	02:00:00	151.857	151.862	151.768	151.784	964	0	2
2021.08.03	03:00:00	151.784	151.903	151.726	151.872	2528	0	0
2021.08.03	04:00:00	151.874	151.888	151.790	151.825	2449	0	3
2021.08.03	05:00:00	151.824	151.824	151.702	151.719	2057	0	1
2021.08.03	06:00:00	151.719	151.815	151.714	151.779	1947	0	2
2021.08.03	07:00:00	151.777	151.779	151.666	151.710	2806	0	0
2021.08.03	08:00:00	151.710	151.773	151.665	151.672	2205	0	0
2021.08.03	09:00:00	151.675	151.735	151.540	151.673	3483	0	0
2021.08.03	10:00:00	151.675	152.016	151.661	151.948	5040	0	0
2021.08.03	11:00:00	151.949	152.047	151.797	151.856	3422	0	3
2021.08.03	12:00:00	151.856	151.962	151.787	151.924	3185	0	0
2021.08.03	13:00:00	151.924	152.136	151.868	152.135	3240	0	0
2021.08.03	14:00:00	152.135	152.197	152.036	152.101	2607	0	0
2021.08.03	15:00:00	152.102	152.109	151.762	151.796	5175	0	0
2021.08.03	16:00:00	151.804	151.804	151.167	151.226	7820	0	0
2021.08.03	17:00:00	151.225	151.504	151.174	151.358	7434	0	0
2021.08.03	18:00:00	151.358	151.718	151.344	151.708	5480	0	0
2021.08.03	19:00:00	151.707	151.802	151.693	151.785	2400	0	0
2021.08.03	20:00:00	151.785	151.813	151.738	151.797	2111	0	0
2021.08.03	21:00:00	151.800	151.867	151.782	151.822	1415	0	0
2021.08.03	22:00:00	151.824	151.848	151.733	151.786	1368	0	2
2021.08.03	23:00:00	151.784	151.787	151.659	151.681	3409	0	2
2021.08.04	00:00:00	151.684	151.745	151.620	151.659	404	0	24
2021.08.04	01:00:00	151.651	151.742	151.632	151.705	725	0	6
2021.08.04	02:00:00	151.705	151.707	151.655	151.679	702	0	0
2021.08.04	03:00:00	151.679	151.688	151.530	151.565	2078	0	1
2021.08.04	04:00:00	151.566	151.801	151.534	151.791	1955	0	1
2021.08.04	05:00:00	151.791	151.914	151.775	151.861	2314	0	3
2021.08.04	06:00:00	151.860	151.922	151.826	151.854	1285	0	3
2021.08.04	07:00:00	151.854	151.917	151.815	151.913	770	0	1
2021.08.04	08:00:00	151.912	151.917	151.809	151.864	1454	0	3
2021.08.04	09:00:00	151.859	152.101	151.822	152.064	2896	0	0
2021.08.04	10:00:00	152.064	152.194	151.971	152.106	4544	0	0
2021.08.04	11:00:00	152.104	152.194	151.989	152.121	4022	0	0
2021.08.04	12:00:00	152.119	152.182	152.024	152.134	2850	0	0
2021.08.04	13:00:00	152.134	152.195	151.936	151.965	2711	0	0
2021.08.04	14:00:00	151.966	152.033	151.822	151.865	3494	0	0
2021.08.04	15:00:00	151.869	151.915	151.513	151.611	7586	0	0
2021.08.04	16:00:00	151.609	151.917	151.546	151.789	5663	0	0
2021.08.04	17:00:00	151.784	152.509	151.784	152.383	12316	0	0
2021.08.04	18:00:00	152.386	152.460	152.222	152.231	7372	0	0
2021.08.04	19:00:00	152.233	152.326	152.173	152.204	4179	0	0
2021.08.04	20:00:00	152.205	152.239	152.149	152.229	2360	0	1
2021.08.04	21:00:00	152.227	152.241	152.030	152.038	2204	0	0
2021.08.04	22:00:00	152.039	152.060	152.000	152.021	1623	0	2
2021.08.04	23:00:00	152.021	152.081	151.992	152.031	2463	0	2
2021.08.05	00:00:00	152.032	152.052	151.985	152.031	1073	0	3
2021.08.05	01:00:00	152.027	152.096	152.002	152.050	541	0	3
2021.08.05	02:00:00	152.048	152.138	152.021	152.133	589	0	7
2021.08.05	03:00:00	152.133	152.329	152.119	152.319	2993	0	0
2021.08.05	04:00:00	152.319	152.354	152.246	152.343	1972	0	0
2021.08.05	05:00:00	152.343	152.345	152.220	152.273	1412	0	0
2021.08.05	06:00:00	152.273	152.367	152.263	152.346	1129	0	2
2021.08.05	07:00:00	152.347	152.389	152.320	152.333	1031	0	0
2021.08.05	08:00:00	152.333	152.378	152.331	152.370	1373	0	4
2021.08.05	09:00:00	152.370	152.412	152.225	152.398	3902	0	0
2021.08.05	10:00:00	152.403	152.680	152.402	152.565	4990	0	1
2021.08.05	11:00:00	152.563	152.564	152.426	152.509	3644	0	0
2021.08.05	12:00:00	152.510	152.623	152.424	152.530	3477	0	0
2021.08.05	13:00:00	152.530	152.588	152.325	152.392	3914	0	0
2021.08.05	14:00:00	152.362	152.665	152.162	152.375	6781	0	0
2021.08.05	15:00:00	152.374	152.695	152.312	152.399	5799	0	0
2021.08.05	16:00:00	152.392	152.667	152.333	152.600	6882	0	0
2021.08.05	17:00:00	152.600	153.029	152.598	152.837	6822	0	0
2021.08.05	18:00:00	152.838	152.926	152.736	152.875	4013	0	0
2021.08.05	19:00:00	152.873	152.879	152.778	152.879	2033	0	1
2021.08.05	20:00:00	152.879	152.985	152.864	152.965	1890	0	1
2021.08.05	21:00:00	152.965	152.974	152.890	152.902	1785	0	0
2021.08.05	22:00:00	152.902	152.919	152.826	152.898	2884	0	0
2021.08.05	23:00:00	152.899	152.915	152.841	152.843	1947	0	0
2021.08.06	00:00:00	152.842	152.906	152.819	152.834	1585	0	40
2021.08.06	01:00:00	152.838	152.931	152.838	152.918	469	0	9
2021.08.06	02:00:00	152.913	152.929	152.852	152.856	605	0	0
2021.08.06	03:00:00	152.856	152.980	152.842	152.913	2075	0	2
2021.08.06	04:00:00	152.914	152.947	152.856	152.926	2388	0	2
2021.08.06	05:00:00	152.926	152.947	152.869	152.919	1283	0	5
2021.08.06	06:00:00	152.918	152.956	152.896	152.931	786	0	4
2021.08.06	07:00:00	152.931	152.932	152.860	152.873	942	0	4
2021.08.06	08:00:00	152.873	152.891	152.811	152.870	1594	0	1
2021.08.06	09:00:00	152.866	152.930	152.747	152.894	2881	0	0
2021.08.06	10:00:00	152.894	152.917	152.691	152.743	4628	0	1
2021.08.06	11:00:00	152.743	152.861	152.654	152.788	2752	0	1
2021.08.06	12:00:00	152.789	152.906	152.720	152.761	2767	0	1
2021.08.06	13:00:00	152.761	152.841	152.720	152.748	3278	0	1
2021.08.06	14:00:00	152.751	152.868	152.711	152.799	2242	0	0
2021.08.06	15:00:00	152.799	153.143	152.772	153.082	9449	0	0
2021.08.06	16:00:00	153.081	153.246	153.023	153.142	7759	0	0
2021.08.06	17:00:00	153.143	153.160	152.917	152.993	5290	0	0
2021.08.06	18:00:00	152.989	152.990	152.806	152.909	3965	0	0
2021.08.06	19:00:00	152.909	152.968	152.883	152.893	1653	0	0
2021.08.06	20:00:00	152.893	152.981	152.870	152.972	1340	0	3
2021.08.06	21:00:00	152.972	152.989	152.901	152.923	1272	0	1
2021.08.06	22:00:00	152.923	152.990	152.907	152.955	1418	0	2
2021.08.06	23:00:00	152.955	153.008	152.902	152.920	1736	0	7
2021.08.09	00:00:00	152.801	153.062	152.801	152.921	1448	0	68
2021.08.09	01:00:00	152.922	152.987	152.829	152.896	2030	0	7
2021.08.09	02:00:00	152.897	152.928	152.820	152.895	2606	0	0
2021.08.09	03:00:00	152.896	152.908	152.813	152.826	1987	0	0
2021.08.09	04:00:00	152.825	152.865	152.719	152.751	2349	0	2
2021.08.09	05:00:00	152.751	152.855	152.741	152.807	1550	0	4
2021.08.09	06:00:00	152.807	152.860	152.801	152.854	1016	0	6
2021.08.09	07:00:00	152.852	152.871	152.834	152.864	479	0	6
2021.08.09	08:00:00	152.864	152.879	152.795	152.796	1124	0	6
2021.08.09	09:00:00	152.804	152.965	152.743	152.928	3046	0	0
2021.08.09	10:00:00	152.928	153.068	152.775	152.776	4434	0	0
2021.08.09	11:00:00	152.776	152.782	152.617	152.690	3529	0	1
2021.08.09	12:00:00	152.689	153.043	152.663	152.996	3459	0	2
2021.08.09	13:00:00	152.996	153.013	152.856	152.877	3340	0	0
2021.08.09	14:00:00	152.878	152.936	152.691	152.764	3740	0	0
2021.08.09	15:00:00	152.763	152.918	152.722	152.909	4586	0	0
2021.08.09	16:00:00	152.911	152.971	152.576	152.705	6337	0	0
2021.08.09	17:00:00	152.698	152.754	152.593	152.718	5610	0	0
2021.08.09	18:00:00	152.717	152.812	152.695	152.713	4214	0	1
2021.08.09	19:00:00	152.716	152.755	152.646	152.697	2833	0	0
2021.08.09	20:00:00	152.697	152.751	152.690	152.733	1764	0	0
2021.08.09	21:00:00	152.732	152.808	152.726	152.782	2010	0	0
2021.08.09	22:00:00	152.779	152.822	152.746	152.763	2091	0	2
2021.08.09	23:00:00	152.764	152.825	152.743	152.743	2004	0	0
2021.08.10	00:00:00	152.743	152.755	152.612	152.737	559	0	47
2021.08.10	01:00:00	152.753	152.814	152.664	152.731	640	0	6
2021.08.10	02:00:00	152.731	152.762	152.713	152.757	496	0	7
2021.08.10	03:00:00	152.756	152.900	152.710	152.807	2142	0	1
2021.08.10	04:00:00	152.808	152.831	152.647	152.693	1971	0	4
2021.08.10	05:00:00	152.693	152.761	152.620	152.744	1589	0	1
2021.08.10	06:00:00	152.743	152.789	152.726	152.787	1687	0	3
2021.08.10	07:00:00	152.787	152.815	152.722	152.738	1282	0	3
2021.08.10	08:00:00	152.738	152.831	152.721	152.806	1251	0	4
2021.08.10	09:00:00	152.815	152.913	152.763	152.881	3195	0	0
2021.08.10	10:00:00	152.881	153.104	152.785	152.985	3995	0	0
2021.08.10	11:00:00	152.985	153.223	152.984	153.183	3275	0	0
2021.08.10	12:00:00	153.183	153.192	153.068	153.164	3040	0	0
2021.08.10	13:00:00	153.164	153.180	153.052	153.097	2594	0	1
2021.08.10	14:00:00	153.101	153.195	153.100	153.145	3217	0	0
2021.08.10	15:00:00	153.152	153.172	152.943	153.052	4028	0	0
2021.08.10	16:00:00	153.053	153.125	152.899	153.063	5498	0	0
2021.08.10	17:00:00	153.064	153.311	152.968	153.092	5796	0	0
2021.08.10	18:00:00	153.092	153.092	152.966	152.976	4191	0	0
2021.08.10	19:00:00	152.976	153.045	152.906	152.981	2305	0	0
2021.08.10	20:00:00	152.981	153.021	152.953	153.019	1610	0	0
2021.08.10	21:00:00	153.019	153.059	152.975	153.037	1874	0	2
2021.08.10	22:00:00	153.037	153.047	152.969	152.975	1098	0	4
2021.08.10	23:00:00	152.975	153.059	152.956	152.956	2081	0	3
2021.08.11	00:00:00	152.956	153.002	152.829	152.968	695	0	64
2021.08.11	01:00:00	152.982	153.027	152.920	152.973	805	0	7
2021.08.11	02:00:00	152.975	153.023	152.951	153.014	501	0	4
2021.08.11	03:00:00	153.014	153.079	152.920	152.986	1592	0	2
2021.08.11	04:00:00	152.985	153.043	152.944	153.000	2219	0	0
2021.08.11	05:00:00	153.000	153.046	152.963	153.045	1307	0	1
2021.08.11	06:00:00	153.044	153.061	152.983	152.997	1007	0	4
2021.08.11	07:00:00	152.997	153.062	152.989	153.046	575	0	2
2021.08.11	08:00:00	153.046	153.072	153.028	153.049	1106	0	5
2021.08.11	09:00:00	153.047	153.131	152.987	153.100	2770	0	0
2021.08.11	10:00:00	153.100	153.141	152.978	153.019	3981	0	0
2021.08.11	11:00:00	153.019	153.140	152.977	153.001	3015	0	0
2021.08.11	12:00:00	153.002	153.055	152.944	153.041	2404	0	1
2021.08.11	13:00:00	153.041	153.044	152.866	153.009	2362	0	0
2021.08.11	14:00:00	153.007	153.097	152.934	153.086	2499	0	1
2021.08.11	15:00:00	153.093	153.238	152.946	153.119	8497	0	0
2021.08.11	16:00:00	153.118	153.274	153.010	153.123	8228	0	0
2021.08.11	17:00:00	153.123	153.193	153.017	153.184	5441	0	0
2021.08.11	18:00:00	153.181	153.210	153.101	153.159	3426	0	1
2021.08.11	19:00:00	153.159	153.250	153.153	153.245	2232	0	2
2021.08.11	20:00:00	153.245	153.295	153.170	153.201	4118	0	0
2021.08.11	21:00:00	153.205	153.207	153.122	153.141	1877	0	1
2021.08.11	22:00:00	153.139	153.193	153.082	153.152	1480	0	0
2021.08.11	23:00:00	153.152	153.155	153.048	153.048	1590	0	3
2021.08.12	00:00:00	153.070	153.139	153.017	153.096	413	0	67
2021.08.12	01:00:00	153.087	153.150	153.087	153.135	488	0	10
2021.08.12	02:00:00	153.135	153.140	153.038	153.049	853	0	8
2021.08.12	03:00:00	153.049	153.116	153.017	153.061	1950	0	4
2021.08.12	04:00:00	153.061	153.080	153.009	153.061	2122	0	1
2021.08.12	05:00:00	153.061	153.141	153.051	153.124	1175	0	2
2021.08.12	06:00:00	153.123	153.140	153.059	153.100	1051	0	4
2021.08.12	07:00:00	153.101	153.155	153.072	153.126	1157	0	4
2021.08.12	08:00:00	153.126	153.149	153.071	153.104	1267	0	1
2021.08.12	09:00:00	153.110	153.148	153.014	153.047	2658	0	0
2021.08.12	10:00:00	153.047	153.198	153.011	153.183	3070	0	0
2021.08.12	11:00:00	153.183	153.183	152.971	152.983	2520	0	3
2021.08.12	12:00:00	152.982	153.095	152.981	153.094	2198	0	0
2021.08.12	13:00:00	153.094	153.106	152.953	152.965	2296	0	2
2021.08.12	14:00:00	152.964	152.995	152.865	152.926	2650	0	0
2021.08.12	15:00:00	152.930	153.003	152.897	152.951	4908	0	0
2021.08.12	16:00:00	152.951	152.987	152.830	152.893	5232	0	0
2021.08.12	17:00:00	152.894	152.896	152.632	152.658	3999	0	0
2021.08.12	18:00:00	152.657	152.670	152.555	152.657	2700	0	0
2021.08.12	19:00:00	152.657	152.687	152.534	152.534	1766	0	0
2021.08.12	20:00:00	152.534	152.564	152.495	152.500	2373	0	1
2021.08.12	21:00:00	152.500	152.510	152.329	152.434	1955	0	0
2021.08.12	22:00:00	152.433	152.460	152.384	152.430	2677	0	3
2021.08.12	23:00:00	152.430	152.541	152.420	152.463	1615	0	2
2021.08.13	00:00:00	152.290	152.505	152.278	152.478	1234	0	76
2021.08.13	01:00:00	152.490	152.505	152.451	152.468	683	0	12
2021.08.13	02:00:00	152.468	152.491	152.415	152.471	466	0	9
2021.08.13	03:00:00	152.479	152.549	152.448	152.493	1280	0	4
2021.08.13	04:00:00	152.493	152.509	152.407	152.488	1353	0	3
2021.08.13	05:00:00	152.486	152.523	152.469	152.480	697	0	4
2021.08.13	06:00:00	152.480	152.528	152.437	152.516	514	0	5
2021.08.13	07:00:00	152.516	152.543	152.499	152.516	386	0	0
2021.08.13	08:00:00	152.516	152.524	152.454	152.465	676	0	5
2021.08.13	09:00:00	152.471	152.476	152.281	152.355	2221	0	2
2021.08.13	10:00:00	152.354	152.380	152.192	152.288	3520	0	0
2021.08.13	11:00:00	152.289	152.310	152.070	152.174	2083	0	0
2021.08.13	12:00:00	152.174	152.277	152.174	152.250	1740	0	0
2021.08.13	13:00:00	152.251	152.253	152.074	152.170	1398	0	1
2021.08.13	14:00:00	152.170	152.380	152.159	152.327	3668	0	0
2021.08.13	15:00:00	152.335	152.470	152.315	152.398	4250	0	0
2021.08.13	16:00:00	152.398	152.460	152.314	152.374	4390	0	0
2021.08.13	17:00:00	152.374	152.375	152.090	152.198	5881	0	0
2021.08.13	18:00:00	152.196	152.203	152.065	152.077	4030	0	0
2021.08.13	19:00:00	152.077	152.130	152.014	152.076	2538	0	2
2021.08.13	20:00:00	152.075	152.156	152.038	152.112	2057	0	0
2021.08.13	21:00:00	152.112	152.112	151.959	151.977	1238	0	1
2021.08.13	22:00:00	151.976	152.014	151.925	151.959	870	0	1
2021.08.13	23:00:00	151.959	152.012	151.933	152.003	1132	0	1
2021.08.16	00:00:00	151.759	152.002	151.759	151.928	1108	0	210
2021.08.16	01:00:00	151.900	152.197	151.867	152.064	1158	0	9
2021.08.16	02:00:00	152.040	152.064	151.969	151.979	881	0	5
2021.08.16	03:00:00	151.979	151.983	151.667	151.743	2960	0	3
2021.08.16	04:00:00	151.741	151.803	151.675	151.719	2415	0	1
2021.08.16	05:00:00	151.715	151.717	151.585	151.642	1868	0	2
2021.08.16	06:00:00	151.647	151.647	151.491	151.521	1358	0	1
2021.08.16	07:00:00	151.522	151.654	151.522	151.631	1377	0	2
2021.08.16	08:00:00	151.631	151.638	151.484	151.508	1038	0	3
2021.08.16	09:00:00	151.504	151.563	151.330	151.392	2607	0	0
2021.08.16	10:00:00	151.390	151.599	151.293	151.586	3470	0	2
2021.08.16	11:00:00	151.586	151.672	151.506	151.512	3065	0	0
2021.08.16	12:00:00	151.513	151.606	151.455	151.504	2346	0	1
2021.08.16	13:00:00	151.504	151.578	151.348	151.526	3226	0	2
2021.08.16	14:00:00	151.526	151.778	151.496	151.664	3335	0	0
2021.08.16	15:00:00	151.664	151.735	151.524	151.561	5062	0	0
2021.08.16	16:00:00	151.557	151.586	150.921	151.002	7362	0	0
2021.08.16	17:00:00	150.999	151.276	150.978	151.250	7244	0	0
2021.08.16	18:00:00	151.249	151.361	151.171	151.309	4652	0	0
2021.08.16	19:00:00	151.308	151.342	151.236	151.244	1934	0	1
2021.08.16	20:00:00	151.244	151.246	151.169	151.205	1229	0	3
2021.08.16	21:00:00	151.206	151.218	151.131	151.150	1314	0	0
2021.08.16	22:00:00	151.147	151.206	151.143	151.166	1077	0	4
2021.08.16	23:00:00	151.166	151.252	151.134	151.227	1400	0	2
2021.08.17	00:00:00	151.227	151.268	151.169	151.215	493	0	43
2021.08.17	01:00:00	151.230	151.271	151.187	151.225	637	0	2
2021.08.17	02:00:00	151.224	151.335	151.191	151.274	1076	0	4
2021.08.17	03:00:00	151.272	151.293	151.094	151.128	1894	0	2
2021.08.17	04:00:00	151.132	151.161	150.986	151.051	1678	0	5
2021.08.17	05:00:00	151.051	151.130	151.029	151.051	1366	0	3
2021.08.17	06:00:00	151.051	151.093	150.987	151.006	1481	0	3
2021.08.17	07:00:00	151.006	151.101	151.000	151.098	706	0	3
2021.08.17	08:00:00	151.098	151.176	151.032	151.156	1224	0	1
2021.08.17	09:00:00	151.154	151.158	150.776	150.815	5090	0	0
2021.08.17	10:00:00	150.816	150.933	150.449	150.866	5974	0	0
2021.08.17	11:00:00	150.865	151.055	150.840	150.941	4312	0	0
2021.08.17	12:00:00	150.941	150.991	150.844	150.856	2835	0	0
2021.08.17	13:00:00	150.857	150.886	150.622	150.734	3696	0	0
2021.08.17	14:00:00	150.735	150.743	150.572	150.703	3616	0	0
2021.08.17	15:00:00	150.701	150.901	150.551	150.861	5952	0	0
2021.08.17	16:00:00	150.863	150.879	150.489	150.541	6369	0	0
2021.08.17	17:00:00	150.541	150.730	150.520	150.561	5712	0	0
2021.08.17	18:00:00	150.560	150.709	150.520	150.574	5095	0	0
2021.08.17	19:00:00	150.575	150.609	150.350	150.368	2381	0	0
2021.08.17	20:00:00	150.368	150.460	150.362	150.447	2659	0	0
2021.08.17	21:00:00	150.444	150.526	150.414	150.491	1842	0	0
2021.08.17	22:00:00	150.491	150.559	150.483	150.550	2381	0	2
2021.08.17	23:00:00	150.550	150.621	150.499	150.585	2100	0	3
